N,M,a,I,Train Ac,Train avgAc,Test Ac,Test avgAc
2, 2048, 0.3, 10, 82.11, 87.81, 73.24, 64.14
2, 2048, 0.3, -1, 81.74, 87.54, 72.59, 63.75
2, 4096, 0.3, 0, 87.4, 92.77, 71.76, 61.48
2, 4096, 0.3, 1, 87.47, 92.81, 72.22, 61.72
2, 4096, 0.3, 5, 87.77, 92.26, 73.98, 62.01
2, 4096, 0.3, 10, 87.68, 91.64, 72.96, 60.25
2, 4096, 0.3, -1, 87.58, 91.6, 72.96, 60.34
3, 512, 0.3, 0, 71.31, 79.52, 65.83, 61.18
3, 512, 0.3, 1, 73.53, 80.6, 67.59, 61.39
3, 512, 0.3, 5, 68.51, 74.36, 65.28, 59.84
3, 512, 0.3, 10, 69.46, 73.94, 63.06, 55.03
3, 512, 0.3, -1, 69.75, 75.38, 63.98, 55.68
3, 1024, 0.3, 0, 77.72, 84.72, 70, 63.99
3, 1024, 0.3, 1, 78.54, 85.02, 71.67, 65.18
3, 1024, 0.3, 5, 74.02, 77.37, 67.59, 59.25
3, 1024, 0.3, 10, 74.89, 78.67, 66.85, 56.22
3, 1024, 0.3, -1, 74.98, 77.79, 67.69, 55.69
3, 2048, 0.3, 0, 82.58, 88.17, 72.5, 66.01
3, 2048, 0.3, 1, 84.31, 88.96, 72.78, 64.44
3, 2048, 0.3, 5, 81.3, 84.89, 70.93, 61.03
3, 2048, 0.3, 10, 81.27, 84.43, 69.81, 57.98
3, 2048, 0.3, -1, 80.2, 84.15, 69.54, 60.07
3, 4096, 0.3, 0, 87.21, 92.67, 71.76, 62.06
3, 4096, 0.3, 1, 87.98, 93.14, 72.31, 61.77
3, 4096, 0.3, 5, 89.08, 91.92, 73.33, 60.99
3, 4096, 0.3, 10, 84.64, 86.95, 69.17, 56.23
3, 4096, 0.3, -1, 86.07, 88.15, 69.26, 55.32
4, 512, 0.3, 0, 73.02, 80.17, 66.94, 61.31
4, 512, 0.3, 1, 74.09, 80.07, 68.33, 61.69
4, 512, 0.3, 5, 69.28, 72.83, 63.7, 56.16
4, 512, 0.3, 10, 73.56, 75.5, 67.69, 57.49
4, 512, 0.3, -1, 72.13, 74.77, 65.65, 56.32
4, 1024, 0.3, 0, 78.84, 84.91, 71.02, 63.91
4, 1024, 0.3, 1, 79.96, 85.51, 71.67, 63.52
4, 1024, 0.3, 5, 74.23, 79.16, 68.52, 60.61
4, 1024, 0.3, 10, 74.75, 77, 67.87, 57.43
4, 1024, 0.3, -1, 75.82, 78.1, 67.04, 56.45
4, 2048, 0.3, 0, 84.57, 90.26, 73.06, 64.34
4, 2048, 0.3, 1, 85.32, 90.8, 73.33, 63.83
4, 2048, 0.3, 5, 82.23, 86.97, 70.28, 59.64
4, 2048, 0.3, 10, 80.55, 83.62, 67.78, 56.7
4, 2048, 0.3, -1, 77.23, 80.37, 65.83, 54.14
4, 4096, 0.3, 0, 88.78, 93.46, 72.5, 62.6
4, 4096, 0.3, 1, 89.31, 93.78, 73.15, 61.88
4, 4096, 0.3, 5, 87.58, 90.87, 73.06, 60.57
4, 4096, 0.3, 10, 85.76, 88.19, 70.46, 57.23
4, 4096, 0.3, -1, 84.85, 88.69, 68.98, 56.48
5, 512, 0.3, 0, 71.76, 79.87, 66.57, 61.12
5, 512, 0.3, 1, 73.67, 80.25, 67.78, 61.65
5, 512, 0.3, 5, 73, 75.59, 66.94, 58.15
5, 512, 0.3, 10, 73.35, 75.65, 66.48, 54.98
5, 512, 0.3, -1, 71.5, 73.61, 65.83, 55.65
5, 1024, 0.3, 0, 79.26, 85.16, 70.19, 63.21
5, 1024, 0.3, 1, 80.1, 86.36, 71.94, 65.04
5, 1024, 0.3, 5, 75.43, 79.25, 67.31, 54.72
5, 1024, 0.3, 10, 77.58, 78.6, 69.07, 58.13
5, 1024, 0.3, -1, 76.81, 76.62, 68.33, 54.01
5, 2048, 0.3, 0, 84.55, 90.39, 72.69, 64.11
5, 2048, 0.3, 1, 86.04, 91.16, 73.7, 63.95
5, 2048, 0.3, 5, 83.75, 88.25, 72.04, 61.29
5, 2048, 0.3, 10, 83, 84.91, 69.26, 57.53
5, 2048, 0.3, -1, 81.86, 84.71, 68.24, 54.93
5, 4096, 0.3, 0, 89.24, 93.66, 72.5, 62.75
5, 4096, 0.3, 1, 89.5, 93.83, 72.59, 61.69
5, 4096, 0.3, 5, 90.9, 93.66, 73.8, 60.6
5, 4096, 0.3, 10, 87.4, 89.91, 68.8, 56.16
5, 4096, 0.3, -1, 87.12, 89.11, 71.2, 56.02
6, 512, 0.3, 0, 73.21, 80.04, 66.57, 61.59
6, 512, 0.3, 1, 74.87, 80.95, 68.43, 62.74
6, 512, 0.3, 5, 71.41, 74.97, 65.65, 56.93
6, 512, 0.3, 10, 73.49, 74.97, 66.67, 55.85
6, 512, 0.3, -1, 75.36, 74.88, 66.2, 55.04
6, 1024, 0.3, 0, 80.01, 86.06, 71.67, 64.24
6, 1024, 0.3, 1, 81.37, 86.65, 72.13, 63.44
6, 1024, 0.3, 5, 77.25, 79.52, 69.07, 57.48
6, 1024, 0.3, 10, 77.53, 76.74, 68.98, 54.07
6, 1024, 0.3, -1, 75.92, 76.85, 67.41, 54.45
6, 2048, 0.3, 0, 85.67, 91.1, 72.87, 63.39
6, 2048, 0.3, 1, 86.67, 91.68, 73.7, 63.71
6, 2048, 0.3, 5, 85.11, 87.12, 72.78, 61.06
6, 2048, 0.3, 10, 81.48, 81.99, 67.69, 55.81
6, 2048, 0.3, -1, 81.55, 83.39, 69.72, 57.56
6, 4096, 0.3, 0, 89.64, 93.92, 72.41, 62.5
6, 4096, 0.3, 1, 90.74, 94.49, 72.78, 61.47
6, 4096, 0.3, 5, 91.89, 94.7, 73.52, 60.07
6, 4096, 0.3, 10, 85.85, 89.11, 68.52, 55.16
6, 4096, 0.3, -1, 88.87, 90.81, 71.39, 57.61
7, 512, 0.3, 0, 73.09, 80.32, 67.5, 61.91
7, 512, 0.3, 1, 74.87, 81.86, 68.89, 62.44
7, 512, 0.3, 5, 73.53, 74.14, 66.39, 54.87
7, 512, 0.3, 10, 75.68, 76.57, 68.24, 55.81
7, 512, 0.3, -1, 74.82, 75.93, 67.87, 57.27
7, 1024, 0.3, 0, 79.78, 85.38, 70.46, 62.29
7, 1024, 0.3, 1, 81.08, 87.42, 72.22, 63.26
7, 1024, 0.3, 5, 76.74, 79.89, 70.28, 58.98
7, 1024, 0.3, 10, 79.8, 79.29, 70.09, 54.22
7, 1024, 0.3, -1, 78.3, 78.75, 70.19, 56.27
7, 2048, 0.3, 0, 85.13, 90.85, 71.94, 62.12
7, 2048, 0.3, 1, 87.21, 91.95, 73.24, 62.5
7, 2048, 0.3, 5, 86.18, 88.56, 72.41, 60.94
7, 2048, 0.3, 10, 81.25, 81.37, 67.78, 53.52
7, 2048, 0.3, -1, 81.76, 83, 68.33, 55.78
7, 4096, 0.3, 0, 90.09, 94.13, 72.78, 62.59
7, 4096, 0.3, 1, 90.93, 94.62, 73.15, 61.62
7, 4096, 0.3, 5, 92.75, 95, 74.17, 60.63
7, 4096, 0.3, 10, 87.8, 89.58, 69.81, 55.13
7, 4096, 0.3, -1, 87.05, 88.86, 71.02, 58.61
8, 512, 0.3, 0, 74.49, 81.3, 67.87, 62.03
8, 512, 0.3, 1, 76.13, 82.33, 69.17, 62.59
8, 512, 0.3, 5, 72.95, 75.11, 66.57, 56.52
8, 512, 0.3, 10, 76.39, 75.72, 67.87, 56.42
8, 512, 0.3, -1, 77.34, 75.65, 70.65, 57.03
8, 1024, 0.3, 0, 80.71, 86.75, 72.69, 63.92
8, 1024, 0.3, 1, 82.53, 87.87, 72.96, 62.7
8, 1024, 0.3, 5, 77.98, 80.93, 68.52, 56.64
8, 1024, 0.3, 10, 79.99, 77.26, 72.04, 56.46
8, 1024, 0.3, -1, 80.1, 79.53, 70.37, 55.29
8, 2048, 0.3, 0, 86.63, 91.54, 72.59, 62.81
8, 2048, 0.3, 1, 87.75, 92.25, 73.61, 63.07
8, 2048, 0.3, 5, 86.7, 88.72, 72.69, 62.41
8, 2048, 0.3, 10, 82.91, 83.57, 69.44, 56.34
8, 2048, 0.3, -1, 82.51, 83.71, 68.15, 55.7
8, 4096, 0.3, 0, 91.63, 94.97, 74.44, 62.67
8, 4096, 0.3, 1, 92.1, 95.33, 74.44, 62.02
8, 4096, 0.3, 5, 93.36, 95.98, 73.8, 60.52
8, 4096, 0.3, 10, 89.92, 90.75, 70.46, 58.46
8, 4096, 0.3, -1, 89.53, 90.78, 71.57, 56.61
9, 512, 0.3, 0, 73.79, 81.23, 66.94, 61.61
9, 512, 0.3, 1, 76.6, 82.51, 70.09, 62.49
9, 512, 0.3, 5, 73.23, 74.57, 66.76, 57.32
9, 512, 0.3, 10, 76.9, 77.28, 68.33, 54.93
9, 512, 0.3, -1, 76.85, 74.7, 67.96, 55.39
9, 1024, 0.3, 0, 81.16, 87.46, 72.04, 62.07
9, 1024, 0.3, 1, 82.39, 88.49, 72.13, 61.56
9, 1024, 0.3, 5, 77.69, 80, 68.33, 56.26
9, 1024, 0.3, 10, 80.52, 78.23, 70.83, 55.48
9, 1024, 0.3, -1, 79.17, 78.86, 69.63, 57.16
9, 2048, 0.3, 0, 86.93, 91.73, 71.48, 61.73
9, 2048, 0.3, 1, 88.22, 92.43, 73.61, 63.87
9, 2048, 0.3, 5, 86.18, 89.88, 71.85, 59.82
9, 2048, 0.3, 10, 83.1, 82.99, 69.44, 54.47
9, 2048, 0.3, -1, 82.53, 84.09, 67.31, 54.62
9, 4096, 0.3, 0, 91.56, 95.08, 73.52, 61.78
9, 4096, 0.3, 1, 92.64, 95.6, 75.19, 63.36
9, 4096, 0.3, 5, 93.85, 96.19, 75.19, 62.64
9, 4096, 0.3, 10, 91.42, 92.86, 71.02, 55.01
9, 4096, 0.3, -1, 91.12, 92.33, 70.83, 55.85
10, 512, 0.3, 0, 75.78, 81.96, 67.96, 61.26
10, 512, 0.3, 1, 78, 83.26, 70.46, 63.21
10, 512, 0.3, 5, 74.42, 75.13, 67.5, 57.76
10, 512, 0.3, 10, 78.77, 77.88, 68.52, 53.98
10, 512, 0.3, -1, 76.03, 75.66, 66.48, 53.28
10, 1024, 0.3, 0, 82.25, 87.43, 71.76, 62.31
10, 1024, 0.3, 1, 83.17, 88.42, 73.43, 63.4
10, 1024, 0.3, 5, 80.27, 81.77, 69.44, 59.36
10, 1024, 0.3, 10, 80.78, 80.63, 70.74, 56.08
10, 1024, 0.3, -1, 80.22, 77.77, 68.98, 52.91
10, 2048, 0.3, 0, 87.44, 92.22, 72.78, 62.98
10, 2048, 0.3, 1, 88.94, 93.15, 74.17, 62.97
10, 2048, 0.3, 5, 87.98, 90.39, 73.24, 61.97
10, 2048, 0.3, 10, 85.15, 84.53, 70.28, 55.75
10, 2048, 0.3, -1, 85.08, 85.46, 69.07, 52.88
10, 4096, 0.3, 0, 92.42, 95.36, 73.52, 62.46
10, 4096, 0.3, 1, 93.52, 96.17, 74.81, 61.98
10, 4096, 0.3, 5, 94.55, 96.75, 74.63, 62.23
10, 4096, 0.3, 10, 91.09, 93.7, 71.2, 58.46
10, 4096, 0.3, -1, 91.61, 93.02, 71.48, 57.15
