tt,class,selection
TRAIN,Bm,02770
TRAIN,Bm,02773
TRAIN,Bm,02776
TRAIN,Bm,02779
TRAIN,Bm,02892
TRAIN,Bm,02893
TRAIN,Bm,02897
TEST,Bm,02901
TRAIN,Bm,02905
TRAIN,Bm,02909
TRAIN,Bm,02913
TRAIN,Bm,02916
TRAIN,Bm,02921
TRAIN,Bm,02922
TRAIN,Bm,02923
TRAIN,Bm,03034
TRAIN,Bm,03035
TRAIN,Bm,03036
TRAIN,Bm,03038
TRAIN,Bm,03039
TRAIN,Bm,03040
TRAIN,Bm,03042
TRAIN,Bm,03043
TRAIN,Bm,03050
TRAIN,Bm,03054
TRAIN,Bm,03058
TRAIN,Bm,03062
TRAIN,Bm,03065
TRAIN,Bm,03068
TRAIN,Bm,03071
TEST,Bm,03072
TRAIN,Bm,03075
TRAIN,Bm,03076
TRAIN,Bm,03079
TRAIN,Bm,03082
TRAIN,Bm,03179
TRAIN,Bm,03184
TRAIN,Bm,03189
TEST,Bm,03192
TRAIN,Bm,03194
TRAIN,Bm,03197
TRAIN,Bm,03200
TRAIN,Bm,03203
TRAIN,Bm,03205
TEST,Bm,03316
TRAIN,Bm,03323
TRAIN,Bm,03327
TRAIN,Bm,03331
TRAIN,Bm,03335
TRAIN,Bm,03339
TRAIN,Bm,03343
TRAIN,Bm,03344
TRAIN,Bm,03353
TRAIN,Bm,03442
TEST,Bm,03443
TRAIN,Bm,03445
TRAIN,Bm,03446
TEST,Bm,03447
TEST,Bm,03448
TRAIN,Bm,03450
TRAIN,Bm,03451
TRAIN,Bm,03452
TRAIN,Bm,03454
TRAIN,Bm,03455
TRAIN,Bm,03456
TEST,Bm,03458
TRAIN,Bm,03459
TRAIN,Bm,03467
TRAIN,Bm,03471
TEST,Bm,03475
TRAIN,Bm,03479
TEST,Bm,03482
TRAIN,Bm,03485
TEST,Bm,03488
TEST,Bm,03491
TRAIN,Bm,03492
TRAIN,Bm,03493
TRAIN,Bm,03494
TRAIN,Bm,03497
TRAIN,Bm,03498
TRAIN,Bm,03501
TEST,Bm,03504
TRAIN,Bm,03507
TRAIN,Bm,03573
TRAIN,Bm,03574
TRAIN,Bm,03575
TEST,Bm,03576
TRAIN,Bm,03577
TRAIN,Bm,03578
TRAIN,Bm,03580
TRAIN,Bm,03584
TRAIN,Bm,03588
TEST,Bm,03592
TEST,Bm,03596
TRAIN,Bm,03600
TRAIN,Bm,03604
TEST,Bm,03605
TEST,Bm,03609
TRAIN,Bm,03618
TRAIN,Bm,03619
TEST,Bm,03622
TRAIN,Bm,03623
TRAIN,Bm,03626
TRAIN,Bm,03627
TEST,Bm,03630
TEST,Bm,03631
TRAIN,Bm,03634
TRAIN,Bm,03635
TEST,Bm,03638
TEST,Bm,03639
TRAIN,Bm,03642
TRAIN,Bm,03643
TRAIN,Bm,03756
TRAIN,Bm,03757
TRAIN,Bm,03763
TEST,Bm,03770
TRAIN,Bm,03774
TRAIN,Bm,03777
TRAIN,Bm,03778
TRAIN,Bm,03779
TRAIN,Bm,03782
TRAIN,Bm,03785
TEST,Bm,03788
TRAIN,Bm,03791
TRAIN,Bm,03794
TRAIN,Bm,03797
TRAIN,Bm,03800
TRAIN,Bm,03807
TRAIN,Bm,03902
TEST,Bm,03903
TRAIN,Bm,03904
TRAIN,Bm,03906
TRAIN,Bm,03907
TRAIN,Bm,03908
TEST,Bm,03910
TRAIN,Bm,03911
TRAIN,Bm,03912
TEST,Bm,03914
TRAIN,Bm,03918
TRAIN,Bm,03922
TRAIN,Bm,03926
TRAIN,Bm,03929
TRAIN,Bm,03935
TRAIN,Bm,03936
TRAIN,Bm,03939
TRAIN,Bm,03940
TEST,Bm,03943
TRAIN,Bm,03946
TRAIN,Bm,03949
TRAIN,Bm,03952
TRAIN,Bm,03955
TRAIN,Bm,04123
TRAIN,Bm,04124
TRAIN,Bm,04125
TEST,Bm,04127
TRAIN,Bm,04128
TEST,Bm,04132
TRAIN,Bm,04136
TRAIN,Bm,04140
TEST,Bm,04144
TRAIN,Bm,04148
TRAIN,Bm,04154
TEST,Bm,04155
TRAIN,Bm,04158
TRAIN,Bm,04159
TEST,Bm,04162
TRAIN,Bm,04163
TRAIN,Bm,04166
TRAIN,Bm,04249
TRAIN,Bm,04251
TRAIN,Bm,04252
TRAIN,Bm,04257
TRAIN,Bm,04259
TEST,Bm,04263
TRAIN,Bm,04264
TRAIN,Bm,04265
TRAIN,Bm,04269
TEST,Bm,04272
TEST,Bm,04273
TEST,Bm,04277
TRAIN,Bm,04278
TRAIN,Bm,04279
TRAIN,Bm,04376
TRAIN,Bm,04378
TRAIN,Bm,04379
TEST,Bm,04380
TRAIN,Bm,04381
TRAIN,Bm,04383
TRAIN,Bm,04384
TRAIN,Bm,04385
TRAIN,Bm,04387
TRAIN,Bm,04388
TRAIN,Bm,04389
TRAIN,Bm,04391
TRAIN,Bm,04392
TRAIN,Bm,04393
TRAIN,Bm,04395
TRAIN,Bm,04399
TRAIN,Bm,04403
TRAIN,Bm,04407
TRAIN,Bm,04411
TEST,Bm,04415
TEST,Bm,04419
TRAIN,Bm,04422
TEST,Bm,04423
TRAIN,Bm,04426
TRAIN,Bm,04427
TRAIN,Bm,04430
TRAIN,Bm,04431
TEST,Bm,04513
TRAIN,Bm,04515
TRAIN,Bm,04516
TRAIN,Bm,04517
TRAIN,Bm,04518
TRAIN,Bm,04520
TEST,Bm,04521
TEST,Bm,04525
TEST,Bm,04529
TEST,Bm,04533
TRAIN,Bm,04537
TRAIN,Bm,04541
TEST,Bm,04545
TRAIN,Bm,04548
TRAIN,Bm,04551
TRAIN,Bm,04552
TRAIN,Bm,04555
TRAIN,Bm,04558
TRAIN,Bm,04561
TRAIN,Bm,04564
TEST,Bm,04667
TRAIN,Bm,04668
TRAIN,Bm,04669
TRAIN,Bm,04671
TRAIN,Bm,04672
TRAIN,Bm,04676
TRAIN,Bm,04680
TRAIN,Bm,04684
TEST,Bm,04688
TRAIN,Bm,04692
TRAIN,Bm,04696
TEST,Bm,04700
TRAIN,Bm,04701
TRAIN,Bm,04702
TRAIN,Bm,04705
TRAIN,Bm,04706
TRAIN,Bm,04707
TEST,Bm,04709
TRAIN,Bm,04711
TEST,Bm,04712
TRAIN,Bm,04713
TRAIN,Bm,04769
TRAIN,Bm,04770
TEST,Bm,04772
TRAIN,Bm,04773
TEST,Bm,04775
TRAIN,Bm,04776
TRAIN,Bm,04777
TRAIN,Bm,04781
TRAIN,Bm,04785
TRAIN,Bm,04789
TRAIN,Bm,04793
TRAIN,Bm,04797
TEST,Bm,04801
TEST,Bm,04805
TRAIN,Bm,04806
TRAIN,Bm,04809
TEST,Bm,04812
TRAIN,Bm,04813
TRAIN,Bm,04925
TRAIN,Bm,04926
TRAIN,Bm,04927
TRAIN,Bm,04928
TEST,Bm,04930
TRAIN,Bm,04931
TRAIN,Bm,04935
TRAIN,Bm,04939
TRAIN,Bm,04943
TEST,Bm,04947
TRAIN,Bm,04951
TEST,Bm,04958
TRAIN,Bm,04959
TRAIN,Bm,04960
TRAIN,Bm,04963
TRAIN,Bm,04968
TRAIN,Bm,05071
TRAIN,Bm,05072
TRAIN,Bm,05073
TRAIN,Bm,05075
TRAIN,Bm,05076
TRAIN,Bm,05080
TRAIN,Bm,05084
TRAIN,Bm,05088
TRAIN,Bm,05092
TEST,Bm,05096
TRAIN,Bm,05100
TRAIN,Bm,05104
TRAIN,Bm,05110
TRAIN,Bm,05113
TRAIN,Bm,05116
TRAIN,Bm,05117
TEST,Bm,05201
TRAIN,Bm,05203
TEST,Bm,05204
TRAIN,Bm,05208
TEST,Bm,05215
TRAIN,Bm,05217
TEST,Bm,05220
TRAIN,Bm,05228
TRAIN,Bm,05229
TRAIN,Bm,05319
TRAIN,Bm,05324
TRAIN,Bm,05325
TRAIN,Bm,05328
TRAIN,Bm,05331
TRAIN,Bm,05332
TRAIN,Bm,05333
TRAIN,Bm,05335
TEST,Bm,05338
TRAIN,Bm,05339
TRAIN,Bm,05343
TRAIN,Bm,05347
TEST,Bm,05351
TRAIN,Bm,05355
TRAIN,Bm,05359
TRAIN,Bm,05363
TRAIN,Bm,05366
TRAIN,Bm,05369
TRAIN,Bm,05370
TRAIN,Bm,05453
TRAIN,Bm,05454
TRAIN,Bm,05455
TRAIN,Bm,05456
TEST,Bm,05457
TRAIN,Bm,05467
TRAIN,C,00001
TEST,C,00005
TRAIN,C,00009
TRAIN,C,00013
TRAIN,C,00017
TRAIN,C,00021
TRAIN,C,00024
TEST,C,00027
TRAIN,C,00030
TRAIN,C,00036
TRAIN,C,00042
TRAIN,C,00126
TRAIN,C,00130
TRAIN,C,00134
TRAIN,C,00138
TRAIN,C,00142
TRAIN,C,00146
TRAIN,C,00149
TEST,C,00153
TRAIN,C,00156
TRAIN,C,00162
TRAIN,C,00168
TEST,C,00241
TEST,C,00245
TRAIN,C,00249
TRAIN,C,00253
TEST,C,00257
TRAIN,C,00261
TRAIN,C,00265
TEST,C,00269
TRAIN,C,00273
TRAIN,C,00276
TRAIN,C,00280
TRAIN,C,00283
TRAIN,C,00286
TRAIN,C,00289
TRAIN,C,00292
TRAIN,C,00295
TRAIN,C,00298
TRAIN,C,00301
TEST,C,00304
TEST,C,00311
TRAIN,C,00318
TEST,C,00325
TRAIN,C,00332
TRAIN,C,00472
TRAIN,C,00476
TRAIN,C,00480
TRAIN,C,00484
TRAIN,C,00488
TRAIN,C,00492
TRAIN,C,00496
TEST,C,00500
TRAIN,C,00504
TRAIN,C,00507
TRAIN,C,00510
TRAIN,C,00513
TRAIN,C,00517
TRAIN,C,00521
TRAIN,C,00524
TRAIN,C,00528
TRAIN,C,00531
TRAIN,C,00536
TRAIN,C,00541
TRAIN,C,00546
TRAIN,C,00550
TRAIN,C,00556
TRAIN,C,00559
TRAIN,C,00562
TEST,C,00568
TRAIN,C,00574
TRAIN,C,00580
TRAIN,C,00711
TRAIN,C,00715
TRAIN,C,00719
TRAIN,C,00723
TRAIN,C,00727
TRAIN,C,00731
TRAIN,C,00735
TRAIN,C,00739
TRAIN,C,00743
TRAIN,C,00747
TRAIN,C,00751
