tt,class,selection
TRAIN,A,02622
TRAIN,A,02623
TRAIN,A,02626
TRAIN,A,02627
TRAIN,A,02630
TEST,A,02631
TRAIN,A,02634
TRAIN,A,02635
TEST,A,02638
TEST,A,02721
TEST,A,02722
TEST,A,02726
TRAIN,A,02727
TRAIN,A,02730
TRAIN,A,02731
TRAIN,A,02734
TRAIN,A,02735
TRAIN,A,02738
TRAIN,A,02739
TEST,A,02742
TEST,A,02743
TEST,A,02746
TRAIN,A,02747
TRAIN,A,02750
TEST,A,02753
TEST,A,02756
TRAIN,A,02887
TRAIN,A,02891
TRAIN,A,02894
TRAIN,A,02895
TEST,A,02898
TRAIN,A,02899
TRAIN,A,02902
TRAIN,A,02903
TRAIN,A,02906
TEST,A,02907
TRAIN,A,02910
TRAIN,A,02911
TRAIN,A,02914
TRAIN,A,03033
TRAIN,A,03037
TRAIN,A,03041
TRAIN,A,03044
TRAIN,A,03045
TEST,A,03047
TRAIN,A,03048
TEST,A,03051
TRAIN,A,03052
TRAIN,A,03055
TRAIN,A,03056
TEST,A,03059
TRAIN,A,03060
TEST,A,03063
TRAIN,A,03177
TRAIN,A,03313
TRAIN,A,03318
TRAIN,A,03321
TEST,A,03324
TRAIN,A,03325
TRAIN,A,03328
TRAIN,A,03329
TRAIN,A,03332
TRAIN,A,03333
TRAIN,A,03336
TRAIN,A,03337
TRAIN,A,03340
TRAIN,A,03341
TRAIN,A,03444
TRAIN,A,03449
TRAIN,A,03453
TRAIN,A,03457
TEST,A,03460
TRAIN,A,03461
TRAIN,A,03464
TRAIN,A,03465
TRAIN,A,03468
TRAIN,A,03469
TRAIN,A,03472
TEST,A,03473
TRAIN,A,03476
TRAIN,A,03477
TRAIN,A,03480
TRAIN,A,03483
TEST,A,03581
TRAIN,A,03582
TEST,A,03585
TRAIN,A,03586
TRAIN,A,03589
TRAIN,A,03590
TRAIN,A,03593
TRAIN,A,03594
TEST,A,03597
TRAIN,A,03598
TRAIN,A,03601
TRAIN,A,03602
TRAIN,A,03758
TRAIN,A,03761
TRAIN,A,03764
TRAIN,A,03765
TRAIN,A,03767
TRAIN,A,03768
TRAIN,A,03771
TRAIN,A,03772
TRAIN,A,03901
TEST,A,03905
TEST,A,03909
TRAIN,A,03913
TRAIN,A,03915
TRAIN,A,03916
TRAIN,A,03919
TRAIN,A,03920
TRAIN,A,03923
TRAIN,A,03924
TRAIN,A,03927
TRAIN,A,03930
TRAIN,A,04122
TRAIN,A,04126
TEST,A,04129
TRAIN,A,04130
TRAIN,A,04133
TRAIN,A,04134
TEST,A,04137
TRAIN,A,04138
TRAIN,A,04141
TRAIN,A,04142
TRAIN,A,04145
TRAIN,A,04146
TEST,A,04149
TRAIN,A,04253
TRAIN,A,04254
TEST,A,04256
TRAIN,A,04260
TRAIN,A,04261
TRAIN,A,04266
TRAIN,A,04267
TRAIN,A,04377
TRAIN,A,04382
TRAIN,A,04386
TEST,A,04390
TRAIN,A,04394
TRAIN,A,04396
TRAIN,A,04397
TRAIN,A,04400
TEST,A,04401
TRAIN,A,04404
TRAIN,A,04405
TRAIN,A,04408
TRAIN,A,04409
TRAIN,A,04412
TRAIN,A,04413
TRAIN,A,04416
TRAIN,A,04417
TRAIN,A,04514
TRAIN,A,04519
TRAIN,A,04522
TEST,A,04523
TRAIN,A,04526
TRAIN,A,04527
TRAIN,A,04530
TRAIN,A,04531
TRAIN,A,04534
TEST,A,04535
TRAIN,A,04538
TRAIN,A,04539
TEST,A,04542
TRAIN,A,04543
TRAIN,A,04546
TRAIN,A,04666
TRAIN,A,04670
TRAIN,A,04673
TRAIN,A,04674
TRAIN,A,04677
TRAIN,A,04678
TRAIN,A,04681
TRAIN,A,04682
TEST,A,04685
TRAIN,A,04686
TRAIN,A,04689
TRAIN,A,04690
TRAIN,A,04693
TRAIN,A,04694
TRAIN,A,04697
TRAIN,A,04698
TRAIN,A,04771
TRAIN,A,04774
TRAIN,A,04778
TRAIN,A,04779
TRAIN,A,04782
TRAIN,A,04783
TRAIN,A,04786
TRAIN,A,04787
TRAIN,A,04790
TRAIN,A,04791
TRAIN,A,04794
TRAIN,A,04795
TRAIN,A,04798
TRAIN,A,04799
TRAIN,A,04802
TEST,A,04803
TEST,A,04924
TRAIN,A,04929
TRAIN,A,04932
TRAIN,A,04933
TRAIN,A,04936
TRAIN,A,04937
TRAIN,A,04940
TRAIN,A,04941
TRAIN,A,04944
TRAIN,A,04945
TRAIN,A,04948
TRAIN,A,04949
TRAIN,A,04952
TRAIN,A,04953
TRAIN,A,05070
TEST,A,05074
TRAIN,A,05077
TRAIN,A,05078
TEST,A,05081
TEST,A,05082
TRAIN,A,05085
TRAIN,A,05086
TRAIN,A,05089
TRAIN,A,05090
TRAIN,A,05093
TEST,A,05094
TRAIN,A,05097
TRAIN,A,05098
TRAIN,A,05101
TRAIN,A,05102
TRAIN,A,05105
TRAIN,A,05200
TRAIN,A,05202
TRAIN,A,05205
TRAIN,A,05206
TRAIN,A,05209
TRAIN,A,05210
TRAIN,A,05212
TRAIN,A,05213
TEST,A,05323
TRAIN,A,05327
TEST,A,05330
TRAIN,A,05334
TRAIN,A,05337
TRAIN,A,05340
TRAIN,A,05341
TEST,A,05344
TRAIN,A,05345
TRAIN,A,05348
TEST,A,05349
TRAIN,A,05352
TRAIN,A,05353
TRAIN,A,05356
TEST,A,05357
TRAIN,A,05360
TRAIN,A,05361
TRAIN,A,05452
TRAIN,A,05458
TRAIN,A,05459
TRAIN,A,05461
TRAIN,A,05462
TRAIN,A,05465
TRAIN,A,05468
TRAIN,A,05469
TRAIN,Bm,00006
TRAIN,Bm,00127
TRAIN,Bm,00135
TRAIN,Bm,00139
TRAIN,Bm,00463
TRAIN,Bm,00464
TEST,Bm,00465
TRAIN,Bm,00469
TEST,Bm,00477
TEST,Bm,00501
TRAIN,Bm,00508
TEST,Bm,00511
TRAIN,Bm,00514
TRAIN,Bm,00518
TRAIN,Bm,00522
TRAIN,Bm,00525
TRAIN,Bm,00526
TRAIN,Bm,00529
TRAIN,Bm,00532
TEST,Bm,00533
TRAIN,Bm,00534
TRAIN,Bm,00537
TRAIN,Bm,00538
TEST,Bm,00539
TRAIN,Bm,00542
TRAIN,Bm,00543
TRAIN,Bm,00544
TRAIN,Bm,00547
TRAIN,Bm,00548
TRAIN,Bm,00551
TRAIN,Bm,00552
TEST,Bm,00553
TEST,Bm,00554
TRAIN,Bm,00557
TRAIN,Bm,00560
TRAIN,Bm,00702
TRAIN,Bm,00703
TRAIN,Bm,00704
TEST,Bm,00712
TEST,Bm,00716
TRAIN,Bm,00720
TRAIN,Bm,00724
TRAIN,Bm,00728
TRAIN,Bm,00732
TRAIN,Bm,00736
TRAIN,Bm,00740
TRAIN,Bm,00744
TRAIN,Bm,00748
TEST,Bm,00752
TEST,Bm,00755
TRAIN,Bm,00758
TRAIN,Bm,00761
TRAIN,Bm,00764
TRAIN,Bm,00767
TEST,Bm,00770
TRAIN,Bm,00773
TRAIN,Bm,00914
TRAIN,Bm,00918
TRAIN,Bm,00922
TRAIN,Bm,00925
TRAIN,Bm,00928
TRAIN,Bm,00931
TEST,Bm,00934
TRAIN,Bm,00937
TRAIN,Bm,00938
TRAIN,Bm,00941
TRAIN,Bm,00944
TEST,Bm,00947
TRAIN,Bm,00948
TRAIN,Bm,00949
TRAIN,Bm,01106
TEST,Bm,01107
TRAIN,Bm,01108
TRAIN,Bm,01110
TRAIN,Bm,01114
TRAIN,Bm,01118
TEST,Bm,01122
TRAIN,Bm,01126
TEST,Bm,01130
TRAIN,Bm,01134
TRAIN,Bm,01137
TEST,Bm,01140
TRAIN,Bm,01143
TRAIN,Bm,01146
TEST,Bm,01152
TRAIN,Bm,01294
TRAIN,Bm,01295
TRAIN,Bm,01299
TEST,Bm,01303
TEST,Bm,01307
TRAIN,Bm,01311
TRAIN,Bm,01315
TRAIN,Bm,01319
TRAIN,Bm,01322
TRAIN,Bm,01331
TRAIN,Bm,01332
TEST,Bm,01335
TRAIN,Bm,01338
TRAIN,Bm,01341
TEST,Bm,01344
TEST,Bm,01347
TRAIN,Bm,01350
TRAIN,Bm,01353
TRAIN,Bm,01356
TRAIN,Bm,01359
TRAIN,Bm,01362
TRAIN,Bm,01365
TRAIN,Bm,01482
TRAIN,Bm,01483
TEST,Bm,01484
TRAIN,Bm,01486
TRAIN,Bm,01487
TRAIN,Bm,01491
TRAIN,Bm,01495
TRAIN,Bm,01499
TEST,Bm,01503
TRAIN,Bm,01509
TRAIN,Bm,01512
TRAIN,Bm,01515
TRAIN,Bm,01518
TRAIN,Bm,01521
TRAIN,Bm,01524
TRAIN,Bm,01527
TRAIN,Bm,01530
TEST,Bm,01533
TRAIN,Bm,01536
TRAIN,Bm,01539
TRAIN,Bm,01676
TRAIN,Bm,01678
TRAIN,Bm,01683
TEST,Bm,01687
TRAIN,Bm,01691
TRAIN,Bm,01694
TRAIN,Bm,01698
TRAIN,Bm,01701
TRAIN,Bm,01704
TRAIN,Bm,01707
TRAIN,Bm,01711
TEST,Bm,01714
TRAIN,Bm,01717
TRAIN,Bm,01720
TEST,Bm,01844
TRAIN,Bm,01845
TRAIN,Bm,01846
TRAIN,Bm,01848
TRAIN,Bm,01849
TRAIN,Bm,01850
TRAIN,Bm,01852
TRAIN,Bm,01853
TRAIN,Bm,01857
TEST,Bm,01861
TEST,Bm,01865
TRAIN,Bm,01873
TRAIN,Bm,01876
TEST,Bm,01879
TRAIN,Bm,01880
TRAIN,Bm,01881
TRAIN,Bm,01884
TRAIN,Bm,01885
TEST,Bm,01886
TRAIN,Bm,01889
TRAIN,Bm,01890
TEST,Bm,01893
TRAIN,Bm,01896
TRAIN,Bm,01897
TRAIN,Bm,01900
TRAIN,Bm,02038
TRAIN,Bm,02039
TRAIN,Bm,02040
TRAIN,Bm,02041
TRAIN,Bm,02043
TRAIN,Bm,02044
TEST,Bm,02045
TRAIN,Bm,02047
TRAIN,Bm,02048
TRAIN,Bm,02049
TRAIN,Bm,02051
TEST,Bm,02052
TEST,Bm,02056
TRAIN,Bm,02060
TEST,Bm,02064
TEST,Bm,02068
TRAIN,Bm,02072
TRAIN,Bm,02075
TEST,Bm,02078
TRAIN,Bm,02081
TRAIN,Bm,02084
TRAIN,Bm,02087
TRAIN,Bm,02090
TRAIN,Bm,02093
TRAIN,Bm,02096
TRAIN,Bm,02099
TEST,Bm,02102
TEST,Bm,02105
TRAIN,Bm,02108
TEST,Bm,02207
TEST,Bm,02233
TRAIN,Bm,02234
TEST,Bm,02235
TRAIN,Bm,02236
TRAIN,Bm,02237
TRAIN,Bm,02239
TEST,Bm,02240
TRAIN,Bm,02244
TRAIN,Bm,02248
TEST,Bm,02252
TRAIN,Bm,02256
TRAIN,Bm,02260
TRAIN,Bm,02264
TRAIN,Bm,02268
TRAIN,Bm,02272
TEST,Bm,02275
TRAIN,Bm,02278
TRAIN,Bm,02281
TRAIN,Bm,02284
TEST,Bm,02287
TRAIN,Bm,02290
TRAIN,Bm,02293
TEST,Bm,02296
TRAIN,Bm,02299
TRAIN,Bm,02302
TRAIN,Bm,02305
TRAIN,Bm,02431
TRAIN,Bm,02436
TEST,Bm,02440
TEST,Bm,02444
TRAIN,Bm,02448
TRAIN,Bm,02452
TRAIN,Bm,02456
TRAIN,Bm,02459
TEST,Bm,02462
TRAIN,Bm,02465
TRAIN,Bm,02468
TRAIN,Bm,02471
TEST,Bm,02472
TEST,Bm,02600
TRAIN,Bm,02601
TRAIN,Bm,02602
TRAIN,Bm,02604
TEST,Bm,02605
TRAIN,Bm,02606
TRAIN,Bm,02608
TEST,Bm,02609
TRAIN,Bm,02613
TRAIN,Bm,02617
TRAIN,Bm,02621
TRAIN,Bm,02625
TRAIN,Bm,02629
TEST,Bm,02633
TEST,Bm,02637
TRAIN,Bm,02640
TRAIN,Bm,02643
TRAIN,Bm,02646
TRAIN,Bm,02649
TEST,Bm,02652
TRAIN,Bm,02655
TRAIN,Bm,02658
TEST,Bm,02661
TRAIN,Bm,02664
TRAIN,Bm,02723
TEST,Bm,02724
TRAIN,Bm,02725
TEST,Bm,02729
TRAIN,Bm,02733
TRAIN,Bm,02737
TRAIN,Bm,02741
TRAIN,Bm,02745
TRAIN,Bm,02749
TRAIN,Bm,02752
TEST,Bm,02755
TRAIN,Bm,02758
TRAIN,Bm,02761
TRAIN,Bm,02764
TEST,Bm,02767
TEST,Bm,02770
TRAIN,Bm,02773
TEST,Bm,02776
TRAIN,Bm,02779
TRAIN,Bm,02892
TEST,Bm,02893
TRAIN,Bm,02897
TRAIN,Bm,02901
TEST,Bm,02905
TRAIN,Bm,02909
TRAIN,Bm,02913
TRAIN,Bm,02916
TRAIN,Bm,02921
TRAIN,Bm,02922
TRAIN,Bm,02923
TRAIN,Bm,03034
TRAIN,Bm,03035
TRAIN,Bm,03036
TEST,Bm,03038
TRAIN,Bm,03039
TRAIN,Bm,03040
TRAIN,Bm,03042
TRAIN,Bm,03043
TRAIN,Bm,03050
TRAIN,Bm,03054
TRAIN,Bm,03058
TRAIN,Bm,03062
TRAIN,Bm,03065
TRAIN,Bm,03068
TRAIN,Bm,03071
TEST,Bm,03072
TEST,Bm,03075
TRAIN,Bm,03076
TEST,Bm,03079
TRAIN,Bm,03082
TRAIN,Bm,03179
TRAIN,Bm,03184
TRAIN,Bm,03189
TEST,Bm,03192
TRAIN,Bm,03194
TRAIN,Bm,03197
TRAIN,Bm,03200
TRAIN,Bm,03203
TRAIN,Bm,03205
TRAIN,Bm,03316
TRAIN,Bm,03323
TRAIN,Bm,03327
TRAIN,Bm,03331
TRAIN,Bm,03335
TRAIN,Bm,03339
TRAIN,Bm,03343
TRAIN,Bm,03344
TRAIN,Bm,03353
TRAIN,Bm,03442
TEST,Bm,03443
TEST,Bm,03445
TRAIN,Bm,03446
TRAIN,Bm,03447
TRAIN,Bm,03448
TRAIN,Bm,03450
TRAIN,Bm,03451
TRAIN,Bm,03452
TRAIN,Bm,03454
TEST,Bm,03455
TRAIN,Bm,03456
TRAIN,Bm,03458
TRAIN,Bm,03459
TEST,Bm,03467
TRAIN,Bm,03471
TRAIN,Bm,03475
TRAIN,Bm,03479
TRAIN,Bm,03482
TRAIN,Bm,03485
TRAIN,Bm,03488
TEST,Bm,03491
TEST,Bm,03492
TRAIN,Bm,03493
TRAIN,Bm,03494
TRAIN,Bm,03497
TRAIN,Bm,03498
TRAIN,Bm,03501
TRAIN,Bm,03504
TRAIN,Bm,03507
TRAIN,Bm,03573
TRAIN,Bm,03574
TRAIN,Bm,03575
TRAIN,Bm,03576
TRAIN,Bm,03577
TRAIN,Bm,03578
TRAIN,Bm,03580
TRAIN,Bm,03584
TRAIN,Bm,03588
TRAIN,Bm,03592
TRAIN,Bm,03596
TEST,Bm,03600
TRAIN,Bm,03604
TEST,Bm,03605
TRAIN,Bm,03609
TEST,Bm,03618
TRAIN,Bm,03619
TRAIN,Bm,03622
TEST,Bm,03623
TRAIN,Bm,03626
TRAIN,Bm,03627
TRAIN,Bm,03630
TRAIN,Bm,03631
TRAIN,Bm,03634
TEST,Bm,03635
TRAIN,Bm,03638
TRAIN,Bm,03639
TEST,Bm,03642
TRAIN,Bm,03643
TRAIN,Bm,03756
TRAIN,Bm,03757
TRAIN,Bm,03763
TRAIN,Bm,03770
TRAIN,Bm,03774
TRAIN,Bm,03777
TRAIN,Bm,03778
TEST,Bm,03779
TRAIN,Bm,03782
TRAIN,Bm,03785
TEST,Bm,03788
TRAIN,Bm,03791
TRAIN,Bm,03794
TRAIN,Bm,03797
TRAIN,Bm,03800
TRAIN,Bm,03807
TRAIN,Bm,03902
TRAIN,Bm,03903
TRAIN,Bm,03904
TRAIN,Bm,03906
TRAIN,Bm,03907
TRAIN,Bm,03908
TRAIN,Bm,03910
TEST,Bm,03911
TRAIN,Bm,03912
TRAIN,Bm,03914
TRAIN,Bm,03918
TRAIN,Bm,03922
TRAIN,Bm,03926
TRAIN,Bm,03929
TRAIN,Bm,03935
TRAIN,Bm,03936
TRAIN,Bm,03939
TRAIN,Bm,03940
TEST,Bm,03943
TRAIN,Bm,03946
TEST,Bm,03949
TRAIN,Bm,03952
TEST,Bm,03955
TRAIN,Bm,04123
TRAIN,Bm,04124
TRAIN,Bm,04125
TEST,Bm,04127
TRAIN,Bm,04128
TRAIN,Bm,04132
TRAIN,Bm,04136
TRAIN,Bm,04140
TRAIN,Bm,04144
TRAIN,Bm,04148
TRAIN,Bm,04154
TRAIN,Bm,04155
TRAIN,Bm,04158
TEST,Bm,04159
TRAIN,Bm,04162
TRAIN,Bm,04163
TRAIN,Bm,04166
TRAIN,Bm,04249
TEST,Bm,04251
TRAIN,Bm,04252
TRAIN,Bm,04257
TRAIN,Bm,04259
TRAIN,Bm,04263
TRAIN,Bm,04264
TEST,Bm,04265
TRAIN,Bm,04269
TRAIN,Bm,04272
TEST,Bm,04273
TEST,Bm,04277
TEST,Bm,04278
TRAIN,Bm,04279
TRAIN,Bm,04376
TRAIN,Bm,04378
TEST,Bm,04379
TEST,Bm,04380
TRAIN,Bm,04381
TRAIN,Bm,04383
TRAIN,Bm,04384
TRAIN,Bm,04385
TRAIN,Bm,04387
TRAIN,Bm,04388
TRAIN,Bm,04389
TRAIN,Bm,04391
TRAIN,Bm,04392
TRAIN,Bm,04393
TRAIN,Bm,04395
TRAIN,Bm,04399
TRAIN,Bm,04403
TRAIN,Bm,04407
TRAIN,Bm,04411
TRAIN,Bm,04415
TEST,Bm,04419
TEST,Bm,04422
TRAIN,Bm,04423
TRAIN,Bm,04426
TRAIN,Bm,04427
TEST,Bm,04430
TEST,Bm,04431
TRAIN,Bm,04513
TRAIN,Bm,04515
TRAIN,Bm,04516
TEST,Bm,04517
TRAIN,Bm,04518
TRAIN,Bm,04520
TRAIN,Bm,04521
TEST,Bm,04525
TEST,Bm,04529
TRAIN,Bm,04533
TRAIN,Bm,04537
TRAIN,Bm,04541
TRAIN,Bm,04545
TRAIN,Bm,04548
TRAIN,Bm,04551
TRAIN,Bm,04552
TRAIN,Bm,04555
TRAIN,Bm,04558
TEST,Bm,04561
TRAIN,Bm,04564
TRAIN,Bm,04667
TRAIN,Bm,04668
TRAIN,Bm,04669
TRAIN,Bm,04671
TRAIN,Bm,04672
TRAIN,Bm,04676
TRAIN,Bm,04680
TRAIN,Bm,04684
TRAIN,Bm,04688
TRAIN,Bm,04692
TRAIN,Bm,04696
TRAIN,Bm,04700
TRAIN,Bm,04701
TRAIN,Bm,04702
TEST,Bm,04705
TRAIN,Bm,04706
TRAIN,Bm,04707
TRAIN,Bm,04709
TRAIN,Bm,04711
TRAIN,Bm,04712
TRAIN,Bm,04713
TRAIN,Bm,04769
TEST,Bm,04770
TRAIN,Bm,04772
TRAIN,Bm,04773
TRAIN,Bm,04775
TRAIN,Bm,04776
TRAIN,Bm,04777
TRAIN,Bm,04781
TRAIN,Bm,04785
TRAIN,Bm,04789
TRAIN,Bm,04793
TRAIN,Bm,04797
TEST,Bm,04801
TRAIN,Bm,04805
TEST,Bm,04806
TRAIN,Bm,04809
TRAIN,Bm,04812
TRAIN,Bm,04813
TRAIN,Bm,04925
TRAIN,Bm,04926
TRAIN,Bm,04927
TEST,Bm,04928
TRAIN,Bm,04930
TRAIN,Bm,04931
TRAIN,Bm,04935
TRAIN,Bm,04939
TRAIN,Bm,04943
TRAIN,Bm,04947
TRAIN,Bm,04951
TRAIN,Bm,04958
TRAIN,Bm,04959
TRAIN,Bm,04960
TEST,Bm,04963
TRAIN,Bm,04968
TRAIN,Bm,05071
TRAIN,Bm,05072
TRAIN,Bm,05073
TRAIN,Bm,05075
TEST,Bm,05076
TRAIN,Bm,05080
TRAIN,Bm,05084
TRAIN,Bm,05088
TRAIN,Bm,05092
TRAIN,Bm,05096
TRAIN,Bm,05100
TRAIN,Bm,05104
TEST,Bm,05110
TRAIN,Bm,05113
TRAIN,Bm,05116
TRAIN,Bm,05117
TRAIN,Bm,05201
TRAIN,Bm,05203
TRAIN,Bm,05204
TRAIN,Bm,05208
TRAIN,Bm,05215
TRAIN,Bm,05217
TRAIN,Bm,05220
TRAIN,Bm,05228
TRAIN,Bm,05229
TRAIN,Bm,05319
TRAIN,Bm,05324
TEST,Bm,05325
TRAIN,Bm,05328
TRAIN,Bm,05331
TRAIN,Bm,05332
TRAIN,Bm,05333
TEST,Bm,05335
TRAIN,Bm,05338
TRAIN,Bm,05339
TRAIN,Bm,05343
TRAIN,Bm,05347
TRAIN,Bm,05351
TRAIN,Bm,05355
TRAIN,Bm,05359
TEST,Bm,05363
TRAIN,Bm,05366
TRAIN,Bm,05369
TRAIN,Bm,05370
TRAIN,Bm,05453
TRAIN,Bm,05454
TRAIN,Bm,05455
TRAIN,Bm,05456
TRAIN,Bm,05457
TRAIN,Bm,05467
TRAIN,C,00001
TRAIN,C,00005
TRAIN,C,00009
TRAIN,C,00013
TRAIN,C,00017
TRAIN,C,00021
TRAIN,C,00024
TEST,C,00027
TRAIN,C,00030
TRAIN,C,00036
TRAIN,C,00042
TRAIN,C,00126
TRAIN,C,00130
TEST,C,00134
TRAIN,C,00138
TRAIN,C,00142
TRAIN,C,00146
TEST,C,00149
TRAIN,C,00153
TEST,C,00156
TRAIN,C,00162
TRAIN,C,00168
TRAIN,C,00241
TRAIN,C,00245
TRAIN,C,00249
TEST,C,00253
TRAIN,C,00257
TRAIN,C,00261
TRAIN,C,00265
TRAIN,C,00269
TRAIN,C,00273
TRAIN,C,00276
TEST,C,00280
TEST,C,00283
TRAIN,C,00286
TRAIN,C,00289
TEST,C,00292
TEST,C,00295
TRAIN,C,00298
TRAIN,C,00301
TRAIN,C,00304
TRAIN,C,00311
TRAIN,C,00318
TRAIN,C,00325
TEST,C,00332
TRAIN,C,00472
TRAIN,C,00476
TRAIN,C,00480
TEST,C,00484
TRAIN,C,00488
TRAIN,C,00492
TRAIN,C,00496
TRAIN,C,00500
TRAIN,C,00504
TRAIN,C,00507
TRAIN,C,00510
TRAIN,C,00513
TEST,C,00517
TRAIN,C,00521
TRAIN,C,00524
TEST,C,00528
TRAIN,C,00531
TRAIN,C,00536
TRAIN,C,00541
TEST,C,00546
TRAIN,C,00550
TRAIN,C,00556
TEST,C,00559
TEST,C,00562
TRAIN,C,00568
TRAIN,C,00574
TRAIN,C,00580
TEST,C,00711
TRAIN,C,00715
TRAIN,C,00719
TRAIN,C,00723
TRAIN,C,00727
TRAIN,C,00731
TRAIN,C,00735
TRAIN,C,00739
TRAIN,C,00743
TEST,C,00747
TRAIN,C,00751
TRAIN,C,00754
