tt,class,selection
TEST,Bm,02281
TRAIN,Bm,02284
TRAIN,Bm,02287
TRAIN,Bm,02290
TRAIN,Bm,02293
TRAIN,Bm,02296
TRAIN,Bm,02299
TEST,Bm,02302
TRAIN,Bm,02305
TRAIN,Bm,02431
TEST,Bm,02436
TRAIN,Bm,02440
TEST,Bm,02444
TRAIN,Bm,02448
TRAIN,Bm,02452
TRAIN,Bm,02456
TRAIN,Bm,02459
TEST,Bm,02462
TRAIN,Bm,02465
TRAIN,Bm,02468
TRAIN,Bm,02471
TRAIN,Bm,02472
TEST,Bm,02600
TRAIN,Bm,02601
TRAIN,Bm,02602
TEST,Bm,02604
TRAIN,Bm,02605
TRAIN,Bm,02606
TEST,Bm,02608
TRAIN,Bm,02609
TRAIN,Bm,02613
TRAIN,Bm,02617
TRAIN,Bm,02621
TRAIN,Bm,02625
TRAIN,Bm,02629
TEST,Bm,02633
TRAIN,Bm,02637
TEST,Bm,02640
TRAIN,Bm,02643
TEST,Bm,02646
TRAIN,Bm,02649
TRAIN,Bm,02652
TRAIN,Bm,02655
TRAIN,Bm,02658
TRAIN,Bm,02661
TRAIN,Bm,02664
TRAIN,Bm,02723
TRAIN,Bm,02724
TEST,Bm,02725
TRAIN,Bm,02729
TRAIN,Bm,02733
TEST,Bm,02737
TRAIN,Bm,02741
TRAIN,Bm,02745
TRAIN,Bm,02749
TEST,Bm,02752
TEST,Bm,02755
TRAIN,Bm,02758
TRAIN,Bm,02761
TEST,Bm,02764
TEST,Bm,02767
TRAIN,Bm,02770
TEST,Bm,02773
TRAIN,Bm,02776
TRAIN,Bm,02779
TRAIN,Bm,02892
TRAIN,Bm,02893
TRAIN,Bm,02897
TRAIN,Bm,02901
TRAIN,Bm,02905
TRAIN,Bm,02909
TRAIN,Bm,02913
TRAIN,Bm,02916
TRAIN,Bm,02921
TRAIN,Bm,02922
TRAIN,Bm,02923
TRAIN,Bm,03034
TRAIN,Bm,03035
TRAIN,Bm,03036
TRAIN,Bm,03038
TRAIN,Bm,03039
TRAIN,Bm,03040
TRAIN,Bm,03042
TRAIN,Bm,03043
TRAIN,Bm,03050
TRAIN,Bm,03054
TEST,Bm,03058
TRAIN,Bm,03062
TRAIN,Bm,03065
TRAIN,Bm,03068
TRAIN,Bm,03071
TRAIN,Bm,03072
TRAIN,Bm,03075
TRAIN,Bm,03076
TRAIN,Bm,03079
TRAIN,Bm,03082
TEST,Bm,03179
TRAIN,Bm,03184
TRAIN,Bm,03189
TRAIN,Bm,03192
TEST,Bm,03194
TRAIN,Bm,03197
TRAIN,Bm,03200
TRAIN,Bm,03203
TEST,Bm,03205
TRAIN,Bm,03316
TEST,Bm,03323
TRAIN,Bm,03327
TEST,Bm,03331
TRAIN,Bm,03335
TRAIN,Bm,03339
TRAIN,Bm,03343
TRAIN,Bm,03344
TRAIN,Bm,03353
TRAIN,Bm,03442
TEST,Bm,03443
TEST,Bm,03445
TRAIN,Bm,03446
TEST,Bm,03447
TEST,Bm,03448
TRAIN,Bm,03450
TRAIN,Bm,03451
TEST,Bm,03452
TRAIN,Bm,03454
TRAIN,Bm,03455
TRAIN,Bm,03456
TRAIN,Bm,03458
TRAIN,Bm,03459
TRAIN,Bm,03467
TRAIN,Bm,03471
TRAIN,Bm,03475
TEST,Bm,03479
TRAIN,Bm,03482
TRAIN,Bm,03485
TRAIN,Bm,03488
TRAIN,Bm,03491
TRAIN,Bm,03492
TRAIN,Bm,03493
TEST,Bm,03494
TEST,Bm,03497
TEST,Bm,03498
TRAIN,Bm,03501
TRAIN,Bm,03504
TEST,Bm,03507
TRAIN,Bm,03573
TRAIN,Bm,03574
TEST,Bm,03575
TEST,Bm,03576
TEST,Bm,03577
TRAIN,Bm,03578
TEST,Bm,03580
TEST,Bm,03584
TRAIN,Bm,03588
TRAIN,Bm,03592
TRAIN,Bm,03596
TRAIN,Bm,03600
TRAIN,Bm,03604
TRAIN,Bm,03605
TRAIN,Bm,03609
TRAIN,Bm,03618
TRAIN,Bm,03619
TRAIN,Bm,03622
TRAIN,Bm,03623
TRAIN,Bm,03626
TRAIN,Bm,03627
TRAIN,Bm,03630
TRAIN,Bm,03631
TRAIN,Bm,03634
TRAIN,Bm,03635
TEST,Bm,03638
TRAIN,Bm,03639
TRAIN,Bm,03642
TRAIN,Bm,03643
TRAIN,Bm,03756
TRAIN,Bm,03757
TRAIN,Bm,03763
TRAIN,Bm,03770
TRAIN,Bm,03774
TRAIN,Bm,03777
TRAIN,Bm,03778
TRAIN,Bm,03779
TRAIN,Bm,03782
TRAIN,Bm,03785
TRAIN,Bm,03788
TEST,Bm,03791
TRAIN,Bm,03794
TRAIN,Bm,03797
TEST,Bm,03800
TRAIN,Bm,03807
TRAIN,Bm,03902
TEST,Bm,03903
TRAIN,Bm,03904
TRAIN,Bm,03906
TRAIN,Bm,03907
TRAIN,Bm,03908
TRAIN,Bm,03910
TRAIN,Bm,03911
TRAIN,Bm,03912
TRAIN,Bm,03914
TRAIN,Bm,03918
TRAIN,Bm,03922
TRAIN,Bm,03926
TRAIN,Bm,03929
TRAIN,Bm,03935
TRAIN,Bm,03936
TRAIN,Bm,03939
TEST,Bm,03940
TEST,Bm,03943
TEST,Bm,03946
TRAIN,Bm,03949
TRAIN,Bm,03952
TRAIN,Bm,03955
TRAIN,Bm,04123
TRAIN,Bm,04124
TRAIN,Bm,04125
TEST,Bm,04127
TRAIN,Bm,04128
TRAIN,Bm,04132
TEST,Bm,04136
TRAIN,Bm,04140
TRAIN,Bm,04144
TRAIN,Bm,04148
TRAIN,Bm,04154
TRAIN,Bm,04155
TRAIN,Bm,04158
TRAIN,Bm,04159
TRAIN,Bm,04162
TRAIN,Bm,04163
TRAIN,Bm,04166
TRAIN,Bm,04249
TRAIN,Bm,04251
TEST,Bm,04252
TRAIN,Bm,04257
TRAIN,Bm,04259
TRAIN,Bm,04263
TRAIN,Bm,04264
TRAIN,Bm,04265
TRAIN,Bm,04269
TRAIN,Bm,04272
TRAIN,Bm,04273
TRAIN,Bm,04277
TRAIN,Bm,04278
TRAIN,Bm,04279
TRAIN,Bm,04376
TRAIN,Bm,04378
TEST,Bm,04379
TEST,Bm,04380
TEST,Bm,04381
TRAIN,Bm,04383
TEST,Bm,04384
TRAIN,Bm,04385
TRAIN,Bm,04387
TRAIN,Bm,04388
TEST,Bm,04389
TRAIN,Bm,04391
TRAIN,Bm,04392
TRAIN,Bm,04393
TRAIN,Bm,04395
TRAIN,Bm,04399
TRAIN,Bm,04403
TRAIN,Bm,04407
TRAIN,Bm,04411
TRAIN,Bm,04415
TRAIN,Bm,04419
TEST,Bm,04422
TRAIN,Bm,04423
TRAIN,Bm,04426
TRAIN,Bm,04427
TRAIN,Bm,04430
TRAIN,Bm,04431
TRAIN,Bm,04513
TEST,Bm,04515
TEST,Bm,04516
TRAIN,Bm,04517
TRAIN,Bm,04518
TRAIN,Bm,04520
TRAIN,Bm,04521
TEST,Bm,04525
TRAIN,Bm,04529
TRAIN,Bm,04533
TEST,Bm,04537
TRAIN,Bm,04541
TEST,Bm,04545
TRAIN,Bm,04548
TRAIN,Bm,04551
TRAIN,Bm,04552
TEST,Bm,04555
TRAIN,Bm,04558
TRAIN,Bm,04561
TRAIN,Bm,04564
TRAIN,Bm,04667
TRAIN,Bm,04668
TRAIN,Bm,04669
TRAIN,Bm,04671
TRAIN,Bm,04672
TRAIN,Bm,04676
TRAIN,Bm,04680
TRAIN,Bm,04684
TRAIN,Bm,04688
TRAIN,Bm,04692
TRAIN,Bm,04696
TRAIN,Bm,04700
TEST,Bm,04701
TRAIN,Bm,04702
TRAIN,Bm,04705
TRAIN,Bm,04706
TRAIN,Bm,04707
TRAIN,Bm,04709
TRAIN,Bm,04711
TRAIN,Bm,04712
TRAIN,Bm,04713
TRAIN,Bm,04769
TRAIN,Bm,04770
TRAIN,Bm,04772
TRAIN,Bm,04773
TRAIN,Bm,04775
TEST,Bm,04776
TRAIN,Bm,04777
TRAIN,Bm,04781
TEST,Bm,04785
TRAIN,Bm,04789
TRAIN,Bm,04793
TEST,Bm,04797
TRAIN,Bm,04801
TEST,Bm,04805
TRAIN,Bm,04806
TRAIN,Bm,04809
TRAIN,Bm,04812
TEST,Bm,04813
TEST,Bm,04925
TRAIN,Bm,04926
TRAIN,Bm,04927
TRAIN,Bm,04928
TEST,Bm,04930
TRAIN,Bm,04931
TRAIN,Bm,04935
TRAIN,Bm,04939
TEST,Bm,04943
TRAIN,Bm,04947
TRAIN,Bm,04951
TRAIN,Bm,04958
TEST,Bm,04959
TRAIN,Bm,04960
TRAIN,Bm,04963
TRAIN,Bm,04968
TRAIN,Bm,05071
TRAIN,Bm,05072
TRAIN,Bm,05073
TEST,Bm,05075
TRAIN,Bm,05076
TRAIN,Bm,05080
TRAIN,Bm,05084
TEST,Bm,05088
TEST,Bm,05092
TRAIN,Bm,05096
TRAIN,Bm,05100
TRAIN,Bm,05104
TRAIN,Bm,05110
TEST,Bm,05113
TRAIN,Bm,05116
TRAIN,Bm,05117
TEST,Bm,05201
TRAIN,Bm,05203
TRAIN,Bm,05204
TEST,Bm,05208
TRAIN,Bm,05215
TRAIN,Bm,05217
TRAIN,Bm,05220
TRAIN,Bm,05228
TEST,Bm,05229
TEST,Bm,05319
TRAIN,Bm,05324
TRAIN,Bm,05325
TRAIN,Bm,05328
TRAIN,Bm,05331
TRAIN,Bm,05332
TRAIN,Bm,05333
TRAIN,Bm,05335
TRAIN,Bm,05338
TEST,Bm,05339
TRAIN,Bm,05343
TRAIN,Bm,05347
TEST,Bm,05351
TRAIN,Bm,05355
TRAIN,Bm,05359
TRAIN,Bm,05363
TRAIN,Bm,05366
TEST,Bm,05369
TRAIN,Bm,05370
TRAIN,Bm,05453
TRAIN,Bm,05454
TRAIN,Bm,05455
TRAIN,Bm,05456
TRAIN,Bm,05457
TRAIN,Bm,05467
TRAIN,Bu,00002
TRAIN,Bu,00010
TEST,Bu,00014
TRAIN,Bu,00018
TRAIN,Bu,00022
TEST,Bu,00025
TRAIN,Bu,00028
TRAIN,Bu,00117
TRAIN,Bu,00131
TRAIN,Bu,00143
